soma_dist,p_connect,p_connect_std,edge_order
25.75283326168022,0.08484848484848485,990.0,7880
25.75283326168022,0.08484848484848485,990.0,432
25.75283326168022,0.08484848484848485,990.0,11333
25.784023998719256,0.08450704225352113,994.0,5043
25.784023998719256,0.08450704225352113,994.0,10385
25.815179972006774,0.0841683366733467,998.0,2244
25.815179972006774,0.0841683366733467,998.0,4970
25.86182954573588,0.08366533864541832,1004.0,10279
25.86182954573588,0.08366533864541832,1004.0,5482
25.9171256512837,0.08349900596421471,1006.0,5633
25.9171256512837,0.08349900596421471,1006.0,2580
25.978673104996542,0.08284023668639054,1014.0,9747
25.978673104996542,0.08284023668639054,1014.0,7457
25.99398199558184,0.08267716535433071,1016.0,4352
25.99398199558184,0.08267716535433071,1016.0,6969
25.99398199558184,0.08267716535433071,1016.0,7634
25.99398199558184,0.08267716535433071,1016.0,4908
26.009286102072036,0.0825147347740668,1018.0,5437
26.009286102072036,0.0825147347740668,1018.0,5218
26.063888524877306,0.08333333333333333,1020.0,6865
26.063888524877306,0.08333333333333333,1020.0,5011
26.063888524877306,0.08333333333333333,1020.0,3072
26.063888524877306,0.08333333333333333,1020.0,11357
26.11832372056846,0.0821917808219178,1022.0,8279
26.11832372056846,0.0821917808219178,1022.0,3264
26.13354272425772,0.0830078125,1024.0,1959
26.13354272425772,0.0830078125,1024.0,9917
26.13354272425772,0.0830078125,1024.0,11091
26.13354272425772,0.0830078125,1024.0,10109
26.14873354879177,0.08284600389863547,1026.0,12112
26.14873354879177,0.08284600389863547,1026.0,1429
26.14873354879177,0.08284600389863547,1026.0,3022
26.14873354879177,0.08284600389863547,1026.0,5857
26.16393067385315,0.08268482490272373,1028.0,10433
26.16393067385315,0.08268482490272373,1028.0,10323
26.16393067385315,0.08268482490272373,1028.0,4677
26.16393067385315,0.08268482490272373,1028.0,6422
26.179146938675643,0.0825242718446602,1030.0,1794
26.179146938675643,0.0825242718446602,1030.0,3866
26.179146938675643,0.0825242718446602,1030.0,6821
26.179146938675643,0.0825242718446602,1030.0,171
26.179146938675643,0.0825242718446602,1030.0,5534
26.179146938675643,0.0825242718446602,1030.0,3789
26.194456986167225,0.08236434108527131,1032.0,3116
26.194456986167225,0.08236434108527131,1032.0,4098
26.356037967575446,0.07996146435452794,1038.0,1738
26.356037967575446,0.07996146435452794,1038.0,9805
26.3794297538686,0.08011583011583012,1036.0,8417
26.3794297538686,0.08011583011583012,1036.0,6345
26.501637751428202,0.07869481765834933,1042.0,11082
26.501637751428202,0.07869481765834933,1042.0,9119
26.54003158762051,0.07869481765834933,1042.0,7325
26.54003158762051,0.07869481765834933,1042.0,7215
26.661226417801824,0.07824427480916031,1048.0,8721
26.661226417801824,0.07824427480916031,1048.0,3488
26.661226417801824,0.07824427480916031,1048.0,6686
26.661226417801824,0.07824427480916031,1048.0,9630
26.661226417801824,0.07824427480916031,1048.0,10484
26.661226417801824,0.07824427480916031,1048.0,3834
26.676015380362198,0.07809523809523809,1050.0,9044
26.676015380362198,0.07809523809523809,1050.0,2721
26.714051564639348,0.07809523809523809,1050.0,11330
26.714051564639348,0.07809523809523809,1050.0,102
26.72884251386296,0.07889733840304182,1052.0,11801
26.72884251386296,0.07889733840304182,1052.0,3516
26.77313044460015,0.07939508506616257,1058.0,11125
26.77313044460015,0.07939508506616257,1058.0,1750
26.88644789259868,0.07939508506616257,1058.0,4335
26.88644789259868,0.07939508506616257,1058.0,5099
26.92428762968063,0.07939508506616257,1058.0,7382
26.92428762968063,0.07939508506616257,1058.0,1386
27.00597012650714,0.07988721804511278,1064.0,804
27.00597012650714,0.07988721804511278,1064.0,3857
27.03525551028138,0.08052434456928839,1068.0,10230
27.03525551028138,0.08052434456928839,1068.0,92
27.03525551028138,0.08052434456928839,1068.0,11779
27.03525551028138,0.08052434456928839,1068.0,1096
27.03525551028138,0.08052434456928839,1068.0,5964
27.03525551028138,0.08052434456928839,1068.0,2693
27.03525551028138,0.08052434456928839,1068.0,4519
27.03525551028138,0.08052434456928839,1068.0,1030
27.03525551028138,0.08052434456928839,1068.0,2356
27.03525551028138,0.08052434456928839,1068.0,5191
27.04995543812066,0.08037383177570094,1070.0,353
27.04995543812066,0.08037383177570094,1070.0,2643
27.07941705413725,0.08100558659217877,1074.0,4848
27.07941705413725,0.08100558659217877,1074.0,923
27.108777219755474,0.08070500927643785,1078.0,10570
27.108777219755474,0.08070500927643785,1078.0,1195
27.12345396154807,0.08148148148148149,1080.0,5972
27.12345396154807,0.08148148148148149,1080.0,3573
27.12345396154807,0.08148148148148149,1080.0,10057
27.12345396154807,0.08148148148148149,1080.0,5260
27.167360531924416,0.08103130755064457,1086.0,2739
27.167360531924416,0.08103130755064457,1086.0,11024
27.167360531924416,0.08103130755064457,1086.0,3040
27.167360531924416,0.08103130755064457,1086.0,7837
27.167360531924416,0.08103130755064457,1086.0,8640
27.167360531924416,0.08103130755064457,1086.0,6677
27.276347027688946,0.0812043795620438,1096.0,4572
27.276347027688946,0.0812043795620438,1096.0,6971
27.276347027688946,0.0812043795620438,1096.0,11524
27.276347027688946,0.0812043795620438,1096.0,9343
27.406325918455,0.08242753623188406,1104.0,1302
27.406325918455,0.08242753623188406,1104.0,10241
27.420718729986827,0.08318264014466546,1106.0,8756
27.420718729986827,0.08318264014466546,1106.0,7338
27.420718729986827,0.08318264014466546,1106.0,7101
27.420718729986827,0.08318264014466546,1106.0,6773
27.420718729986827,0.08318264014466546,1106.0,3224
27.420718729986827,0.08318264014466546,1106.0,3879
27.420718729986827,0.08318264014466546,1106.0,4998
27.420718729986827,0.08318264014466546,1106.0,5435
27.435177546577876,0.08303249097472924,1108.0,1877
27.435177546577876,0.08303249097472924,1108.0,786
27.435177546577876,0.08303249097472924,1108.0,12132
27.435177546577876,0.08303249097472924,1108.0,3629
27.449608553132794,0.08288288288288288,1110.0,9039
27.449608553132794,0.08288288288288288,1110.0,2171
27.449608553132794,0.08288288288288288,1110.0,9644
27.449608553132794,0.08288288288288288,1110.0,8226
27.514243062216913,0.08258527827648116,1114.0,6995
27.514243062216913,0.08258527827648116,1114.0,7323
27.571802131903887,0.08273381294964029,1112.0,8524
27.571802131903887,0.08273381294964029,1112.0,6016
27.586146316413394,0.08258527827648116,1114.0,6641
27.586146316413394,0.08258527827648116,1114.0,4569
27.629093801739714,0.08303571428571428,1120.0,4549
27.629093801739714,0.08303571428571428,1120.0,4330
27.664809234408906,0.08392857142857142,1120.0,8686
27.664809234408906,0.08392857142857142,1120.0,11848
27.664809234408906,0.08392857142857142,1120.0,11190
27.664809234408906,0.08392857142857142,1120.0,8900
27.664809234408906,0.08392857142857142,1120.0,3815
27.664809234408906,0.08392857142857142,1120.0,8394
27.664809234408906,0.08392857142857142,1120.0,2912
27.664809234408906,0.08392857142857142,1120.0,5856
27.664809234408906,0.08392857142857142,1120.0,8400
27.664809234408906,0.08392857142857142,1120.0,4475
27.679125104048452,0.08377896613190731,1122.0,8200
27.679125104048452,0.08377896613190731,1122.0,6673
27.714757281340166,0.08467023172905526,1122.0,7597
27.714757281340166,0.08467023172905526,1122.0,838
27.714757281340166,0.08467023172905526,1122.0,6952
27.714757281340166,0.08467023172905526,1122.0,2482
27.764797441104424,0.08451957295373666,1124.0,6868
27.764797441104424,0.08451957295373666,1124.0,5341
27.764797441104424,0.08451957295373666,1124.0,11011
27.764797441104424,0.08451957295373666,1124.0,1309
27.779183539156193,0.08436944937833037,1126.0,8622
27.779183539156193,0.08436944937833037,1126.0,4697
27.779183539156193,0.08436944937833037,1126.0,4775
27.779183539156193,0.08436944937833037,1126.0,5103
27.850202766145046,0.08348134991119005,1126.0,8037
27.850202766145046,0.08348134991119005,1126.0,842
27.871406237681185,0.08362989323843416,1124.0,9984
27.871406237681185,0.08362989323843416,1124.0,9329
27.871406237681185,0.08362989323843416,1124.0,3083
27.871406237681185,0.08362989323843416,1124.0,357
27.921415074052234,0.08436944937833037,1126.0,5228
27.921415074052234,0.08436944937833037,1126.0,6537
27.935854702942713,0.08421985815602837,1128.0,1162
27.935854702942713,0.08421985815602837,1128.0,6940
27.993314502006587,0.08626760563380281,1136.0,7560
27.993314502006587,0.08626760563380281,1136.0,8978
28.01419210205678,0.0855379188712522,1134.0,6109
28.01419210205678,0.0855379188712522,1134.0,6655
28.028596636226055,0.08538732394366197,1136.0,145
28.028596636226055,0.08538732394366197,1136.0,3961
28.028596636226055,0.08538732394366197,1136.0,11375
28.028596636226055,0.08538732394366197,1136.0,5052
28.09256504779032,0.08508771929824561,1140.0,709
28.09256504779032,0.08508771929824561,1140.0,5506
28.176831366800723,0.08493870402802102,1142.0,9035
28.176831366800723,0.08493870402802102,1142.0,1731
28.191262963072855,0.08479020979020979,1144.0,3284
28.191262963072855,0.08479020979020979,1144.0,10479
28.269128355053365,0.08521739130434783,1150.0,10904
28.269128355053365,0.08521739130434783,1150.0,1638
28.289686904025427,0.08449477351916376,1148.0,5866
28.289686904025427,0.08449477351916376,1148.0,4012
28.32456241987308,0.08449477351916376,1148.0,8266
28.32456241987308,0.08449477351916376,1148.0,1834
28.338936463006323,0.08434782608695653,1150.0,10250
28.338936463006323,0.08434782608695653,1150.0,2292
28.402423505400083,0.08492201039861352,1154.0,2354
28.402423505400083,0.08492201039861352,1154.0,4971
28.4370876473853,0.08492201039861352,1154.0,7775
28.4370876473853,0.08492201039861352,1154.0,8430
28.4370876473853,0.08492201039861352,1154.0,5101
28.4370876473853,0.08492201039861352,1154.0,4555
28.4370876473853,0.08492201039861352,1154.0,7451
28.4370876473853,0.08492201039861352,1154.0,9087
28.471775177879607,0.08492201039861352,1154.0,5955
28.471775177879607,0.08492201039861352,1154.0,1703
28.486108946107528,0.0847750865051903,1156.0,2962
28.486108946107528,0.0847750865051903,1156.0,11356
28.486108946107528,0.0847750865051903,1156.0,4304
28.486108946107528,0.0847750865051903,1156.0,1578
28.500451106079502,0.0846286701208981,1158.0,1618
28.500451106079502,0.0846286701208981,1158.0,8704
28.529068391624694,0.08433734939759036,1162.0,7598
28.529068391624694,0.08433734939759036,1162.0,948
28.577852735117325,0.08419243986254296,1164.0,9733
28.577852735117325,0.08419243986254296,1164.0,5917
28.655066041218536,0.08461538461538462,1170.0,11853
28.655066041218536,0.08461538461538462,1170.0,9236
28.655066041218536,0.08461538461538462,1170.0,7912
28.655066041218536,0.08461538461538462,1170.0,11401
28.689231308618695,0.08461538461538462,1170.0,11734
28.689231308618695,0.08461538461538462,1170.0,8245
28.689231308618695,0.08461538461538462,1170.0,8154
28.689231308618695,0.08461538461538462,1170.0,1613
28.689231308618695,0.08461538461538462,1170.0,355
28.689231308618695,0.08461538461538462,1170.0,2863
28.732201964640826,0.08503401360544217,1176.0,1230
28.732201964640826,0.08503401360544217,1176.0,2321
28.746440961485973,0.08488964346349745,1178.0,8775
28.746440961485973,0.08488964346349745,1178.0,9539
28.746440961485973,0.08488964346349745,1178.0,3670
28.746440961485973,0.08488964346349745,1178.0,4543
28.78906021239521,0.08445945945945946,1184.0,9762
28.78906021239521,0.08445945945945946,1184.0,9107
28.78906021239521,0.08445945945945946,1184.0,8507
28.78906021239521,0.08445945945945946,1184.0,4146
28.80330955738088,0.08431703204047218,1186.0,5854
28.80330955738088,0.08431703204047218,1186.0,2692
28.831785901113424,0.08403361344537816,1190.0,9901
28.831785901113424,0.08403361344537816,1190.0,199
28.846044680434776,0.08389261744966443,1192.0,3655
28.846044680434776,0.08389261744966443,1192.0,2782
28.846044680434776,0.08389261744966443,1192.0,6658
28.846044680434776,0.08389261744966443,1192.0,6439
28.879615625870677,0.08473154362416108,1192.0,9734
28.879615625870677,0.08473154362416108,1192.0,6027
28.90811166178214,0.08444816053511706,1196.0,11987
28.90811166178214,0.08444816053511706,1196.0,11877
28.922329441602738,0.08430717863105175,1198.0,12086
